sample_index,state,main_lobe_energy,side_lobe_energy,total_energy,main_lobe_ratio,side_lobe_ratio,peak_intensity,max_side_lobe_intensity,strehl_ratio,synthesis_efficiency,peak_to_sidelobe_ratio,phase_rmse_rad
6,cycle42_best_rmse,55648805.17810842,63158600.52927815,118807405.70738657,0.46839508738341706,0.5316049126165829,6024857.467443112,2768779.483704998,0.47142240089112997,0.7033438583884755,2.175997584098335,1.0143638849258423
6,cycle42_best_comp,55904550.28618059,62932790.0106264,118837340.29680699,0.4704291609569343,0.5295708390430657,6098273.962981821,2732050.647115973,0.47716696510346135,0.7065762144201954,2.2321233207807936,1.0104683637619019
6,cycle42_best_strehl,55904550.28618059,62932790.0106264,118837340.29680699,0.4704291609569343,0.5295708390430657,6098273.962981821,2732050.647115973,0.47716696510346135,0.7065762144201954,2.2321233207807936,1.0104683637619019
6,cycle42_best_main_lobe,57138796.46695282,61757303.29431734,118896099.76127017,0.4805775511701479,0.5194224488298521,5905196.611355417,2657214.060304473,0.46205938967063565,0.7221758210641683,2.2223262700479536,1.0329872369766235
6,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
7,before,54714590.043510504,63447568.62666712,118162158.67017762,0.46304663573584204,0.536953364264158,6013304.243149517,2940883.3557526506,0.47051840461172395,0.6915363366415128,2.0447272182308476,1.5262596607208252
7,comp0p3_best_rmse,62166983.58639333,57392382.96641569,119559366.55280901,0.5199674887783414,0.48003251122165863,7829420.16618888,1756778.05203242,0.6126226341909793,0.7857269524490657,4.456692840129127,0.7439477443695068
7,cycle41_best_strehl,60948829.98566358,58467300.79067968,119416130.77634326,0.5103902595857489,0.48960974041425104,7494845.723363069,1896701.4349983712,0.5864434443983462,0.7703307395222133,3.951515818497551,0.7742111086845398
7,cycle42_best_rmse,62455522.06162065,57143669.9539434,119599192.01556405,0.5222068896041789,0.4777931103958211,7940357.281110821,1749090.4956087775,0.6213030455280182,0.7893737830289924,4.539706379427297,0.7332922220230103
7,cycle42_best_comp,62377873.25024488,57211208.053341396,119589081.30358627,0.5216017429876708,0.4783982570123292,7912256.016895786,1781653.909563204,0.619104227462045,0.7883923816418913,4.440961274479834,0.7358408570289612
7,cycle42_best_strehl,62377873.25024488,57211208.053341396,119589081.30358627,0.5216017429876708,0.4783982570123292,7912256.016895786,1781653.909563204,0.619104227462045,0.7883923816418913,4.440961274479834,0.7358408570289612
7,cycle42_best_main_lobe,62167486.89849149,57395180.478085905,119562667.37657739,0.5199573433962233,0.4800426566037766,7847345.119705565,1780354.685295693,0.6140251942794728,0.7857333137981002,4.407742560804521,0.7441776990890503
7,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
8,before,60635706.67675446,57880904.1999093,118516610.87666376,0.5116220100139043,0.4883779899860958,8021654.570406159,2884643.1974262875,0.6276642521644656,0.7663731818435779,2.780813439098178,1.4235531091690063
8,comp0p3_best_rmse,71372218.51196867,49359025.47858925,120731243.99055792,0.5911660987900572,0.40883390120994273,10902481.116777038,848296.2106899788,0.8530780772017938,0.9020716867017515,12.852210088159284,0.639956533908844
8,cycle41_best_strehl,71016453.40422113,49639318.82741417,120655772.2316353,0.5885872850565619,0.4114127149434381,10600270.560170624,888246.0908528167,0.8294312395894673,0.8975751803929047,11.933934378470685,0.6573030352592468
8,cycle42_best_rmse,72195089.25536281,48614283.92514594,120809373.18050875,0.5975950984158461,0.4024049015841539,11014287.420036845,851561.6315851139,0.8618264992519953,0.9124719294699737,12.934222270600225,0.5965244174003601
8,cycle42_best_comp,72182383.8621178,48628958.402651116,120811342.26476891,0.5974801910893732,0.40251980891062683,11032422.873380162,850965.3285557183,0.8632455301589594,0.912311346322165,12.96459738507172,0.5955379009246826
8,cycle42_best_strehl,72182383.8621178,48628958.402651116,120811342.26476891,0.5974801910893732,0.40251980891062683,11032422.873380162,850965.3285557183,0.8632455301589594,0.912311346322165,12.96459738507172,0.5955379009246826
8,cycle42_best_main_lobe,72338808.28605624,48494277.837428436,120833086.12348467,0.5986672244068153,0.4013327755931847,11096549.070327535,829198.916127759,0.8682631635035334,0.9142883907084178,13.382252261190645,0.5899507403373718
8,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
9,before,49160674.38195609,68352763.20358786,117513437.58554395,0.41834087566513034,0.5816591243348698,7739911.323367642,3812695.6212906367,0.6056189044244588,0.6213405353469585,2.030036512788189,1.642936110496521
