model_name,sample_index,channel,center_y,center_x,mean_radius_px,top_fraction,top_energy_ratio,plane_1_energy_ratio,plane_2_energy_ratio,figure_path
deep_residual_cnn,3,2,76.72532276708263,80.2314603641821,24.23874700554957,0.1,0.7817993241061192,0.5304801471888342,0.4695197981704977,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample3.png
deep_residual_cnn,3,3,76.34740231332438,78.03868996549456,21.790413544220883,0.1,0.8170002121173778,0.5183146794800411,0.48168535582603655,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample3.png
deep_residual_cnn,3,4,79.7355524596037,78.677569104818,23.81473243864979,0.1,0.7819024595208773,0.530819627564502,0.46918037243549543,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample3.png
deep_residual_cnn,3,5,76.61780791856717,78.585367259897,24.06512263701362,0.1,0.78420999531034,0.5286460207351854,0.4713539792648115,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample3.png
deep_residual_cnn,3,6,77.03886712313636,76.22653404954413,21.479297144508315,0.1,0.8348979796316318,0.5156900377701152,0.48430996222987616,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample3.png
deep_residual_cnn,4,1,80.46219727005979,82.70739847311297,21.94265624726514,0.1,0.8350014393664184,0.5269430041154362,0.4730569958845604,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample4.png
deep_residual_cnn,4,2,78.57870268074296,79.56666326186158,22.373843794663976,0.1,0.816469394034222,0.5311747163440543,0.46882525542809944,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample4.png
deep_residual_cnn,4,3,79.52991707363293,75.66857562859306,21.423817544492174,0.1,0.8391345906075387,0.5115030716092924,0.4884969283907041,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample4.png
deep_residual_cnn,4,4,80.40853203550606,82.870999031316,21.977833399684798,0.1,0.8345713651800303,0.5260267291646218,0.47397327083537527,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample4.png
deep_residual_cnn,4,5,78.7593890496417,79.36630848230661,22.378122168893604,0.1,0.817557365725452,0.5299641213255332,0.47003593617602474,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample4.png
deep_residual_cnn,4,6,80.00392472660772,75.456530391537,21.521619469756438,0.1,0.8401748168391335,0.5112707558335465,0.4887292441664504,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample4.png
deep_residual_cnn,5,1,79.13338681981746,81.72641896560506,23.510031019554123,0.1,0.8289709765820321,0.5226188986367745,0.4773810499900169,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample5.png
deep_residual_cnn,5,2,77.8678611993639,76.42593708222007,25.252784748720373,0.1,0.7594569725187018,0.531437306085079,0.4685627291385542,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample5.png
deep_residual_cnn,5,3,78.70266999908198,79.63942397320547,24.415752067557424,0.1,0.7843214330385779,0.5215323345384336,0.47846763018341704,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample5.png
deep_residual_cnn,5,4,80.58275772485656,82.0017361911915,23.873067813322823,0.1,0.7992189878691848,0.5226902153328923,0.47730984119617775,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample5.png
deep_residual_cnn,5,5,77.43441530023549,76.26388095277869,24.73078374436164,0.1,0.7724452356592486,0.529953151347247,0.47004681002042137,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample5.png
deep_residual_cnn,5,6,78.66836730315042,79.03956841070705,24.31811408633606,0.1,0.7845922723218316,0.5225544833024416,0.4774455563786279,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample5.png
deep_residual_cnn,6,1,78.07855878502465,82.62334346229284,23.99710197586201,0.1,0.8070622939794131,0.5281817979329989,0.47181815144495404,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample6.png
deep_residual_cnn,6,2,76.75742960734803,79.61989665900605,24.77719043135747,0.1,0.763389499978995,0.5291499289663494,0.470850071033636,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample6.png
deep_residual_cnn,6,3,77.05261190873722,78.26004742178459,23.759248052666553,0.1,0.7867417800192077,0.5224250135614508,0.4775750204356697,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample6.png
